35,Mi AirDots Pro 3 TWS,"Элегантные беспроводные наушники Xiaomi Mi AirDots Pro 3 TWS обеспечивают высококачественное звучание и надежное соединение с устройствами. Они оснащены передовой технологией активного шумоподавления, которая позволяет наслаждаться чистым звуком. Наушники легкие и удобные в ношении, а их компактный чехол-зарядка обеспечивает продолжительное время автономной работы.",8490,0,2024-06-23 03:00:00+03,2024-06-28 03:00:00+03,6,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20TWS%2F7.jpeg?alt=media&token=1bd5eae8-af03-4219-b68e-1b4ecb9d7e6b,2024-05-11 15:16:39.511+03,2024-05-11 15:16:39.511+03,2,3
40,Mi True Wireless Over-Ear Headphones,Xiaomi Mi True Wireless Over-Ear Headphones - это полноразмерные беспроводные наушники с высоким качеством звука. Они обеспечивают отличное звучание и комфортное ношение благодаря мягким амбушюрам и удобной посадке на голове. Идеальны для прослушивания музыки и просмотра фильмов.,3490,0,2024-06-26 03:00:00+03,2024-07-02 03:00:00+03,8,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%BC%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D1%8B%2F11.jpeg?alt=media&token=a6db5009-dbdf-45ce-9a78-cdcfed8c5b12,2024-05-11 15:29:37.225+03,2024-05-11 15:29:37.225+03,3,3
73,VAIO Desktop,"Sony VAIO Desktop - это стильный настольный компьютер с высокой производительностью и функциональностью. Он оснащен процессором Intel Core i7 и мощной графикой NVIDIA GeForce RTX 3070 для плавной работы с приложениями и мультимедийным контентом. Этот компьютер идеально подходит для работы, развлечений и творчества благодаря своей высокой производительности и стильному дизайну.",159990,0,2024-08-04 03:00:00+03,2024-08-09 03:00:00+03,0,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D1%8B%2F%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%BD%D1%8B%D0%B5%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8%2F44.avif?alt=media&token=f9d03f5c-b0de-4588-805a-900dbb362e57,2024-05-11 16:02:30.334+03,2024-05-11 16:02:30.334+03,9,4
74,MagicStation,Honor MagicStation - это мощный настольный компьютер с элегантным дизайном и высокой производительностью. Он оснащен процессором AMD Ryzen 9 и видеокартой NVIDIA GeForce GTX 1660 Ti для быстрой и плавной работы с приложениями и играми. Этот компьютер предлагает высокую производительность и множество возможностей для работы и развлечений.,89990,0,2024-08-05 03:00:00+03,2024-08-10 03:00:00+03,0,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D1%8B%2F%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%BD%D1%8B%D0%B5%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8%2F45.jpeg?alt=media&token=b89f41c8-1470-4fc4-bd11-0e5982c3a6e2,2024-05-11 16:02:38.898+03,2024-05-11 16:02:38.898+03,9,5
34,Galaxy Buds Pro TWS,"Современные беспроводные наушники Samsung Galaxy Buds Pro TWS обеспечивают высококачественное звучание и комфортное ношение. Они оснащены технологией активного шумоподавления, которая позволяет наслаждаться музыкой без помех от окружающего шума. Наушники имеют эргономичный дизайн и долгое время автономной работы.",17990,10,2024-06-25 03:00:00+03,2024-06-30 03:00:00+03,8,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20TWS%2F6.png?alt=media&token=49e41068-15a3-4114-8b4c-5d24306796ca,2024-05-11 15:15:57.425+03,2024-05-11 15:15:57.425+03,2,2
89,Wireles Mouse,"Tefal Wireless Mouse - это стильная и надежная беспроводная мышь от Tefal. Она обеспечивает высокую скорость отклика и точное управление, что делает работу с компьютером более комфортной и эффективной. Благодаря своему элегантному дизайну эта мышь станет отличным дополнением к вашему рабочему месту.",1990,0,2024-08-06 03:00:00+03,2024-08-11 03:00:00+03,0,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9F%D0%B5%D1%80%D0%B8%D1%84%D0%B5%D1%80%D0%B8%D1%8F%2F%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D1%8B%D0%B5%20%D0%BC%D1%8B%D1%88%D0%B8%2F55.jpeg?alt=media&token=260672e2-4a09-43d4-952f-08aef0f9753d,2024-05-11 16:09:23.897+03,2024-05-11 16:09:23.897+03,11,6
36,Redmi AirDots 2,Беспроводные наушники Xiaomi Redmi AirDots 2 обеспечивают кристально чистый звук и стабильное соединение благодаря технологии Bluetooth 5.0. Компактный дизайн и удобные насадки обеспечивают комфортное ношение. Наушники оснащены кнопкой управления и встроенным микрофоном для удобного приема звонков.,1690,0,2024-06-19 03:00:00+03,2024-06-24 03:00:00+03,8,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20TWS%2F8.png?alt=media&token=b30b3f34-9230-4c8e-be25-413983a77831,2024-05-11 15:21:06.744+03,2024-05-11 15:21:06.744+03,2,3
37,FlyPods Lite,Беспроводные наушники Honor FlyPods Lite предлагают качественный звук и надежное соединение благодаря технологии Bluetooth 5.0. Компактный дизайн и эргономичные насадки обеспечивают комфортное ношение наушников в течение длительного времени. Идеальный выбор для активного образа жизни.,2990,0,2024-06-23 03:00:00+03,2024-06-28 03:00:00+03,3,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20TWS%2F9.png?alt=media&token=abf7f958-c6ef-4da0-a316-2aaf4d47b6e5,2024-05-11 15:23:28.938+03,2024-05-11 15:23:28.938+03,2,5
47,EarPods,Apple EarPods - это оригинальные проводные наушники-вкладыши от Apple. Они обеспечивают высокое качество звука и комфортное ношение благодаря специальному дизайну амбушюр.,2490,0,2024-07-14 03:00:00+03,2024-07-21 03:00:00+03,7,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%B2%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B%D1%88%D0%B8%2F18.webp?alt=media&token=0ab7b938-df2e-444d-b2bf-1579e4970cdc,2024-05-11 15:39:04.825+03,2024-05-11 15:39:04.825+03,4,1
48,Mi Piston Basic Edition,"Xiaomi Mi Piston Basic Edition - это недорогие, но качественные проводные наушники-вкладыши с мягкими амбушюрами и прочным кабелем. Они подходят для ежедневного использования и обеспечивают хорошее звучание.",790,0,2024-07-13 03:00:00+03,2024-07-20 03:00:00+03,3,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%B2%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B%D1%88%D0%B8%2F19.jpeg?alt=media&token=feb47111-ad16-4f76-a21b-378b47aac3e3,2024-05-11 15:39:17.7+03,2024-05-11 15:39:17.7+03,4,3
49,AM115,Honor AM115 - это качественные проводные наушники-вкладыши с микрофоном и пультом управления. Они обеспечивают отличное звучание и удобство использования.,990,0,2024-07-12 03:00:00+03,2024-07-19 03:00:00+03,6,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%2F%D0%9D%D0%B0%D1%83%D1%88%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%B2%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B%D1%88%D0%B8%2F20.webp?alt=media&token=3e698310-9088-4593-8f5c-3ff99baf0798,2024-05-11 15:39:39.264+03,2024-05-11 15:39:39.264+03,4,5
92,Mi 12,"Mi 12 - это квинтэссенция инноваций и стиля от Xiaomi. Сверхяркий 6.6-дюймовый AMOLED экран, мощный Snapdragon 8 процессор, потрясающая тройная камера на 108 Мп и энергоэффективная батарея на 4800 мАч делают этот смартфон идеальным спутником в вашей повседневной жизни.",79990,12,2024-06-15 03:00:00+03,2024-06-30 03:00:00+03,4,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD%D1%8B%2F%D0%A1%D0%BC%D0%B0%D1%80%D1%82%D1%84%D0%BE%D0%BD%D1%8B%2F63.png?alt=media&token=8a1fcdfe-d9c1-4bdf-b6d3-8dadf2070ee1,2024-05-11 16:17:00.765+03,2024-05-11 16:17:00.765+03,13,3
50,FRESH KITCHEN REFRIGERATOR 300L,"Tefal FRESH KITCHEN REFRIGERATOR 300L - это просторный и энергоэффективный холодильник объемом 300 литров. Он оснащен технологией No Frost, которая предотвращает образование инея и льда внутри холодильника, обеспечивая равномерное охлаждение продуктов.",27990,0,2024-07-10 03:00:00+03,2024-07-17 03:00:00+03,8,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%2F21.jpeg?alt=media&token=a00aaf05-2560-4f97-9001-70928c3318dd,2024-05-11 15:41:45.003+03,2024-05-11 15:41:45.003+03,5,6
51,FrostMaster 400,"Samsung FrostMaster 400 - это просторный и надежный холодильник с объемом 400 литров. Он оснащен системой Twin Cooling Plus, которая поддерживает оптимальные условия хранения продуктов, сохраняя их свежесть на долгое время.",34990,0,2024-07-16 03:00:00+03,2024-07-23 03:00:00+03,4,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%2F22.avif?alt=media&token=37f4d05c-b522-440e-a1c0-050c44bf7072,2024-05-11 15:42:56.517+03,2024-05-11 15:42:56.517+03,5,4
52,FreezerPro 250,Xiaomi FreezerPro 250 - это компактный и мощный морозильник объемом 250 литров. Он обеспечивает быстрое и равномерное замораживание продуктов благодаря интеллектуальной системе замораживания.,21990,0,2024-07-15 03:00:00+03,2024-07-22 03:00:00+03,6,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%2F23.jpeg?alt=media&token=91044045-0d96-44d8-a2a1-3fb8d70ac7fb,2024-05-11 15:43:06.072+03,2024-05-11 15:43:06.072+03,5,3
53,ArcticFrost 400,"Tefal ArcticFrost 400 - это просторный и надежный холодильник с объемом 400 литров. Он оснащен усовершенствованной системой охлаждения, которая обеспечивает стабильную температуру внутри холодильника.",32990,0,2024-07-14 03:00:00+03,2024-07-21 03:00:00+03,3,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%2F24.jpeg?alt=media&token=9dbbb560-1811-4a31-a713-3f2575d44190,2024-05-11 15:43:35.574+03,2024-05-11 15:43:35.574+03,5,6
54,CoolMaster 250,"Tefal CoolMaster 250 - это компактный и энергоэффективный холодильник с объемом 250 литров. Он оснащен системой мульти-охлаждения, которая обеспечивает равномерное распределение холода внутри холодильника.",18990,0,2024-07-12 03:00:00+03,2024-07-19 03:00:00+03,5,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%2F25.jpeg?alt=media&token=a10dcdb7-2f1f-4111-beee-3608a5c1fa80,2024-05-11 15:43:46.931+03,2024-05-11 15:43:46.931+03,5,6
55,MiJia 8,Xiaomi MiJia 8 - это компактная и энергоэффективная стиральная машина с максимальной загрузкой до 8 кг. Она оснащена интеллектуальной системой управления и большим количеством программ стирки.,25990,0,2024-07-20 03:00:00+03,2024-07-27 03:00:00+03,2,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A1%D1%82%D0%B8%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D1%8B%2F26.png?alt=media&token=39d58349-fff0-4817-8550-b8f315edb9ce,2024-05-11 15:47:26.582+03,2024-05-11 15:47:26.582+03,6,3
56,Mi Smart 6,Xiaomi Mi Smart 6 - это стиральная машина с компактными размерами и максимальной загрузкой 6 кг. Она оснащена системой защиты от протечек и различными программами стирки.,19990,0,2024-07-18 03:00:00+03,2024-07-25 03:00:00+03,1,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A1%D1%82%D0%B8%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D1%8B%2F27.webp?alt=media&token=45e9b914-589f-4684-9e83-a9d01e48214e,2024-05-11 15:47:35.179+03,2024-05-11 15:47:35.179+03,6,3
57,X-Stream 10,Sony X-Stream 10 - это мощная стиральная машина с максимальной загрузкой 10 кг. Она оснащена функцией быстрой стирки и технологией сбережения воды.,39990,0,2024-07-25 03:00:00+03,2024-08-01 03:00:00+03,3,0,https://firebasestorage.googleapis.com/v0/b/webstore-410ac.appspot.com/o/%D0%91%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%2F%D0%A1%D1%82%D0%B8%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D1%8B%2F28.png?alt=media&token=0a3e6d36-a5a4-4c0c-a372-bfc74ca0c445,2024-05-11 15:47:46.691+03,2024-05-11 15:47:46.691+03,6,4
